#Tss of all genes are sorted based on their expression levels (FPKM) from low to high, Every set should have 3185 genes if divided into five sets.
#Chr Position Strand 
10 59432131 -1
10 56890361 1
4 2079846 -1
3 4987947 1
1 17893054 -1
2 27623203 1
1 67786310 -1
4 65838952 -1
10 56899029 1
2 8247304 1
9 5768272 1
8 53674344 -1
2 64619783 1
2 59913699 -1
1 56454742 -1
4 60532208 -1
9 3122915 -1
8 17134822 -1
1 3051515 -1
3 67641463 -1
1 19833713 -1
8 47458627 1
1 59928013 1
2 3025337 1
1 5852807 -1
10 5795139 -1
1 55281734 -1
6 45010862 1
3 72060505 -1
3 11211449 -1
4 64328982 -1
3 72581636 1
10 6003355 1
6 60516565 1
10 59894580 -1
1 18308094 1
2 71461053 1
5 59466737 -1
3 166694 -1
1 64803668 1
8 48219149 1
10 22043701 1
7 55185950 1
8 1534239 1
8 5935588 1
1 11426371 -1
1 24257218 1
1 71109622 1
3 65410649 -1
6 60173110 1
2 14539064 1
3 69248572 -1
3 69467549 1
6 55613172 -1
1 63462072 -1
3 63731996 1
8 50694459 -1
10 2385551 -1
10 60738716 -1
1 916383 -1
4 65578640 1
2 611501 1
3 6873437 -1
1 5529818 -1
1 10398525 1
3 2673180 1
1 61817087 1
3 52813828 1
8 51932530 1
3 72703668 1
9 56236469 1
10 58337187 -1
2 66721908 1
4 2023811 1
4 67737664 -1
2 49661200 1
6 47305776 -1
6 7463725 1
2 47383754 -1
2 70654548 -1
7 5255271 1
3 72905093 -1
8 5379686 -1
3 6013714 -1
6 52794281 -1
4 7091369 1
6 48297148 1
2 57961805 1
2 62242579 -1
2 20608624 1
8 53285494 -1
5 53145034 1
8 26174286 -1
6 49715051 1
9 56039700 -1
2 4510147 1
2 2621442 1
10 9328116 -1
1 12453895 1
1 58027671 -1
3 51691689 -1
6 40434828 1
6 25736 -1
6 52259398 1
6 37753647 1
4 63393227 1
4 59594988 1
10 53742280 1
2 77350564 -1
2 75965725 -1
3 503920 1
1 57015305 -1
4 64627329 -1
4 5290516 1
1 58626437 1
1 18702566 -1
9 58111103 1
1 59403617 1
8 52953101 -1
6 59791578 -1
7 1210265 -1
1 61051052 -1
1 54097571 1
3 67413133 -1
5 60607998 -1
2 22148471 -1
2 65511363 -1
2 73416300 1
1 59087943 -1
3 54890945 -1
1 7893910 1
1 67666492 1
10 130185 1
4 4754287 1
3 55628262 -1
6 48942666 1
1 23329507 -1
6 52522054 -1
4 49780220 1
1 52910620 -1
9 10512810 1
10 60349332 -1
1 2392714 1
2 8981730 -1
10 4305225 1
2 57040003 -1
2 74966738 -1
4 60564079 1
1 72884788 -1
2 4363364 -1
7 86207 1
4 58314812 -1
1 72146368 -1
6 58282384 1
3 55542236 1
8 53685594 -1
1 11951075 -1
9 56136790 1
1 12721072 1
5 4289275 -1
10 52395804 1
4 57689498 1
4 57417964 1
10 52444127 1
3 54730678 -1
7 16613053 1
10 4195233 1
8 4685852 1
1 65948563 1
1 14035941 1
4 61119846 1
9 56243993 1
7 59146582 1
1 19725402 -1
3 58614139 -1
1 60841176 -1
1 67935132 -1
9 57167527 -1
3 67312635 1
1 49467869 -1
9 1855578 -1
4 67814036 -1
1 24489462 -1
7 62183114 -1
8 1963322 -1
6 46918420 1
10 5737327 1
1 58105214 -1
6 49091932 -1
10 7874953 1
4 50788863 1
9 52978346 1
7 55546609 1
2 59766507 -1
9 59533438 -1
6 58935463 1
7 62501512 -1
4 65455340 1
4 6065564 -1
10 4752492 -1
3 66086417 -1
8 50310521 -1
10 9210838 1
10 51157040 -1
1 67023422 1
4 54382477 -1
9 58726718 1
7 59665389 1
3 57006489 -1
2 75941442 -1
4 60936039 -1
3 70277911 1
8 580647 1
3 66278621 -1
3 62424256 1
4 2189026 1
2 74796966 1
10 55038944 1
10 2608116 1
3 65321178 -1
2 5234031 1
6 4178738 1
1 63345168 1
4 12202830 -1
7 4528247 1
10 1156579 -1
4 59834150 1
1 10847649 1
1 4577038 -1
2 64145235 1
9 9277676 -1
6 10678729 -1
5 3337579 -1
3 60127781 1
4 57683617 1
6 57466122 1
9 7168629 1
2 66267650 1
6 1265765 -1
1 28185014 -1
9 5826398 -1
1 1365384 1
10 1514439 -1
6 48835993 1
3 61818269 -1
1 56549983 1
1 67879123 -1
7 61903077 -1
5 2297129 -1
3 67704648 -1
4 9778589 1
5 1379007 -1
3 62123622 1
1 63875251 1
4 53259307 1
2 51401845 1
9 57581701 1
10 8795235 1
8 5099990 1
2 17634744 1
10 5953438 -1
7 57437841 -1
5 2757771 -1
1 10328777 -1
4 59177736 1
6 55168328 1
7 230766 1
9 42754285 -1
3 58314219 -1
4 5781208 -1
1 54971032 -1
3 70536091 -1
8 55302062 1
2 29518807 -1
3 1214277 1
1 70410054 -1
10 60435648 -1
5 58317425 1
3 1544842 -1
3 62684607 -1
1 5155734 1
6 47019826 -1
7 58820710 1
4 56435257 1
6 50914720 -1
10 51919132 1
1 958452 1
9 56346706 -1
3 63100388 1
10 51166701 1
9 3672016 1
9 55051492 1
1 63593385 -1
1 65502101 -1
8 2351803 1
4 66692062 -1
5 56510345 -1
3 68496440 1
3 57365809 1
3 1016200 1
10 1677847 -1
6 49034109 -1
1 17034742 -1
10 19910978 -1
10 59713940 1
10 6708353 1
4 53372226 -1
2 14848401 -1
1 1044264 -1
2 69234088 1
2 8073118 1
10 59495756 1
2 45894156 -1
10 5323011 -1
4 59063771 -1
8 47244274 -1
3 58886977 -1
1 62561080 1
2 68029764 -1
4 67599932 -1
10 43261320 1
2 57053545 -1
1 69514 -1
7 2659499 1
5 4429351 1
1 8916433 -1
2 1958611 -1
4 60831886 -1
1 6497866 -1
10 60574761 1
6 48130039 -1
6 52704362 1
1 11363490 -1
9 9082882 1
1 69755492 -1
4 7141079 -1
7 62013084 -1
6 2578010 1
5 58195891 -1
3 71876172 -1
10 51852858 1
6 19211764 1
8 6218215 -1
4 6527681 -1
5 20097569 1
5 62323881 1
1 7688913 -1
3 9281158 1
6 398268 -1
1 7042328 -1
2 67324977 1
1 1179870 -1
6 60408056 -1
8 53606915 -1
4 53941962 -1
7 55712414 1
1 55791507 1
10 44653757 1
3 69777003 -1
10 11010372 -1
2 67548142 1
6 56135260 -1
7 52248226 1
3 2057668 1
7 5428822 1
7 6518169 -1
4 9834113 1
1 61762167 -1
6 54857763 -1
1 13289278 1
5 400228 1
2 72676495 1
1 24916002 -1
3 57924720 1
7 55324690 -1
10 52574922 -1
4 59578941 1
3 58308290 -1
9 57079177 -1
7 38615753 -1
1 1679237 1
6 42465968 -1
6 56464533 -1
3 1872093 -1
4 55544323 1
4 2965418 1
3 52411004 1
2 20575039 1
3 68087201 1
4 1324649 1
1 53030343 -1
6 53449768 -1
1 6984307 -1
2 76176427 -1
6 39727676 -1
2 66864635 1
5 41872511 1
6 60713654 1
1 8323197 1
9 56112758 -1
8 54958035 1
9 56476847 -1
6 48354746 1
10 59713807 -1
4 60871641 1
4 8003260 1
4 12105407 -1
1 72589554 1
4 54768165 1
2 76002523 -1
5 440529 1
6 54978089 1
4 179602 1
6 59094326 -1
10 60086611 -1
10 1518729 -1
8 3670976 -1
3 7207156 -1
10 57018403 -1
4 65589811 -1
2 74080101 -1
2 68398030 -1
1 13370277 1
9 43144581 -1
1 5306109 -1
2 76602165 1
3 9686033 1
2 74713010 -1
10 8877028 -1
2 3195892 -1
1 23827085 -1
8 53470052 -1
9 58898690 -1
1 18597887 -1
9 7512837 -1
3 66951449 -1
1 13154461 1
1 8847331 1
6 61615636 -1
4 6096372 -1
9 56105730 -1
10 3496412 1
3 49076283 -1
1 65407523 -1
3 2156694 -1
7 64134056 1
8 6531235 1
7 6610400 -1
1 48012763 -1
4 9748256 1
3 66020919 1
7 2882756 -1
3 2464865 1
2 72687142 1
4 55414698 -1
3 55306904 -1
4 60811497 -1
4 10028045 -1
1 59227015 1
2 4387609 -1
1 25116287 -1
1 69213920 1
4 61385233 -1
3 56897290 1
6 53544209 1
4 61601486 1
1 61612635 1
3 71785070 1
6 1419967 1
9 56538961 1
6 27699425 1
3 54684283 -1
1 61697558 -1
4 62732698 1
3 62858015 1
6 51868692 1
2 143076 1
6 50121532 1
1 49485113 1
5 58414169 -1
4 1091746 1
6 54397077 -1
4 2102391 1
4 60527522 -1
8 42403570 -1
10 35243205 -1
4 17481913 -1
3 8149759 1
6 47310977 1
4 13876676 1
1 61703546 -1
4 1163071 1
4 5594776 1
1 21856281 1
3 4965328 -1
4 55082779 1
6 57456741 -1
5 3421496 -1
4 2960440 -1
7 57557667 1
9 51044592 1
2 75415166 1
1 7925701 -1
6 60529999 1
1 14621919 1
1 9361874 1
7 62065647 1
10 3883546 -1
3 67646842 -1
1 10845055 -1
9 54174500 1
2 73705589 1
1 72450487 -1
10 1080684 -1
2 73422411 -1
5 56452397 1
1 1419886 1
7 61265610 -1
4 55139267 -1
9 52710018 1
5 53255094 1
2 69714342 1
1 62316781 -1
9 41369303 -1
5 43856240 1
10 47669 -1
7 57316663 -1
7 2451609 1
6 60959601 -1
4 58083302 -1
7 60531048 1
10 13691196 -1
9 48928274 -1
9 54245344 1
10 1603469 1
6 61792964 -1
1 11857895 1
3 7314518 -1
1 8954614 1
10 59319802 1
7 59479774 -1
6 49585637 1
1 14875129 1
4 5415936 1
7 56711928 -1
3 62801641 1
2 20037171 1
2 74406301 1
1 24599483 -1
7 59664925 1
3 3229111 1
8 10540382 -1
1 71269130 -1
7 6933232 -1
1 56467781 -1
1 68219861 1
4 47399818 1
3 64927888 -1
6 51292769 1
1 15643217 1
5 60982965 1
2 70821879 1
8 4371609 1
4 65999941 -1
9 1477573 -1
4 60972073 -1
1 12394160 1
1 61140600 1
6 55821660 1
1 48165219 1
6 51115583 -1
10 7325563 1
2 75623261 -1
4 67382395 1
10 56345471 1
10 2959302 -1
3 55480838 -1
2 65866044 -1
1 53806202 1
7 63296689 1
8 930815 1
1 739232 1
10 2487088 -1
10 60564328 1
1 12868132 1
1 62823269 -1
10 54601807 -1
8 48152065 1
7 58471240 1
7 2814211 1
10 4898200 -1
4 56208535 1
1 5664503 1
2 74874945 -1
1 4202487 1
4 7333091 1
4 63621366 -1
5 61028126 1
1 71058045 1
7 59462027 -1
10 41796753 -1
2 5023761 -1
3 68926856 1
10 4625953 1
1 4775943 -1
2 57736898 -1
3 11950293 1
10 58622746 -1
2 68514105 1
2 8883370 -1
3 7850048 -1
3 59714402 -1
6 61847469 1
10 59484807 -1
1 23829816 1
3 66410834 -1
9 57626787 1
4 56314680 1
5 19223252 -1
3 5643061 1
7 57979566 1
6 58450865 -1
2 72009597 1
3 67570746 1
4 60780939 1
8 47491242 1
2 65164744 1
3 66739072 -1
6 52608357 1
8 1744043 -1
10 53173616 -1
8 52426560 -1
4 923302 1
6 52069574 1
3 66917453 -1
1 66889019 1
10 53183148 1
3 72653160 1
7 1324584 -1
6 58128826 1
1 9715143 1
9 47801346 1
6 55971076 -1
6 54779827 1
7 59709242 -1
4 6070925 -1
8 48157267 1
2 4306762 -1
6 49531278 1
1 49347697 1
1 1021285 -1
3 51718870 1
1 6056711 -1
4 60572642 -1
3 1040579 -1
4 65604464 1
3 64920059 -1
4 67160336 -1
10 2538710 1
1 7541987 1
3 62990683 -1
3 70046994 -1
8 41592874 1
6 56691177 -1
6 58483284 -1
2 17547377 -1
9 52273082 1
3 45316709 1
3 54134342 1
3 62955503 1
2 77875199 -1
9 57896977 -1
2 11503990 1
3 69490452 -1
1 14091278 1
3 8137092 -1
1 5387035 -1
4 45127474 -1
4 51745233 1
10 54226840 -1
2 74944557 1
5 6881857 1
1 2243493 -1
4 66010509 1
7 6558904 1
8 4724912 -1
8 45129340 -1
1 48751879 1
3 51193058 -1
6 59201887 -1
10 43141579 1
2 65345778 1
6 44565064 -1
1 1984054 -1
1 2957590 1
6 52588359 -1
6 50082972 1
7 8248962 -1
2 75172747 1
4 6447458 -1
2 77188327 -1
3 60979267 1
6 55468855 -1
7 56345584 1
7 48824364 1
1 68259337 -1
4 58804975 1
8 10717608 1
1 11404705 1
9 57276351 1
4 56180629 1
4 562729 -1
2 64822403 1
9 78107 1
4 5213846 1
10 6975463 -1
1 47951786 -1
1 49885113 1
1 21861045 1
2 63165772 1
3 16173093 1
4 66192265 -1
9 51332583 -1
7 1403718 -1
1 9257929 -1
3 4550030 -1
3 73880978 -1
1 5542216 -1
8 47488536 -1
9 6430478 -1
9 43173537 1
1 50498942 -1
3 67260041 -1
9 11218861 -1
1 71640321 -1
1 2815878 -1
1 1304842 -1
4 58731831 -1
10 53767413 -1
3 2555559 1
2 70328799 -1
6 42408869 1
1 9953070 -1
5 56857964 1
2 66917889 1
2 75147338 1
2 3723950 1
2 2070587 1
3 4727549 -1
1 13333996 -1
3 62280582 1
7 62540518 -1
2 75688666 -1
2 68469058 1
1 18676799 -1
9 540266 1
3 9203592 -1
2 72546498 -1
4 44333160 1
3 60684603 1
10 55315066 -1
8 23381 1
3 10935750 1
3 15935753 -1
6 57646667 1
7 470051 -1
1 49448019 1
2 9760398 -1
6 50288992 -1
4 52399504 1
6 52394111 -1
4 52399238 -1
9 56905146 1
1 68653707 -1
4 53186093 -1
6 49895472 -1
1 64295613 1
6 52358089 -1
1 45050789 1
4 2273430 -1
8 42975451 1
3 9864565 1
10 58412252 -1
9 4483079 -1
1 68886342 1
1 19448683 -1
3 72597427 -1
3 4971651 1
7 63554771 1
7 3069693 -1
7 62257523 -1
7 56948429 1
1 420864 1
8 6665796 -1
2 76576258 1
3 64395597 1
1 51421067 -1
10 4409391 1
1 71818119 -1
7 1265833 1
2 7390504 1
10 47105006 1
3 52013145 1
1 1817828 1
6 60374014 1
9 59114664 -1
3 68422312 -1
1 60599748 1
3 74364966 -1
5 35971415 1
8 52163761 1
10 53293680 -1
7 54099104 -1
9 512647 -1
2 68591394 -1
4 10277981 -1
8 47884984 -1
1 72986809 -1
10 8075810 -1
3 73718206 -1
2 72732031 -1
3 67448769 -1
5 6242130 -1
10 54368602 -1
7 59679617 -1
1 16457387 1
8 54474315 -1
10 2551919 1
3 52451500 1
2 3827536 1
4 2732323 1
4 32241612 1
3 16095871 1
2 59002281 -1
6 39647654 -1
1 68668389 1
1 66643500 1
4 6227120 -1
7 7461707 -1
1 63315882 1
1 64692370 1
1 56429931 -1
9 59105416 -1
2 65567234 -1
2 71181749 -1
8 4685852 1
1 14634680 -1
2 71659858 1
5 56492702 1
2 18596461 -1
2 18035280 1
1 54473396 1
2 71970755 1
3 66825534 -1
4 53040722 1
4 52425028 -1
3 9786191 1
3 9812024 -1
1 11073904 1
10 58058795 1
1 62061182 1
9 58224136 1
10 3174992 -1
9 12724968 1
1 10108837 -1
3 66231892 1
3 39423999 -1
8 7818794 1
4 51909936 -1
1 63213623 -1
1 44726570 1
9 58024034 -1
4 16549926 1
10 57507083 1
1 3862726 -1
3 64969799 -1
9 44918370 1
3 5020840 1
2 71726578 -1
10 54582917 1
2 62661381 -1
6 11425166 1
8 45724061 1
7 2546471 -1
4 58344204 1
1 71519235 -1
2 18820211 1
10 56793054 -1
1 63546541 1
3 56424512 1
1 17499869 1
1 59872199 1
3 69012484 -1
3 52822133 1
1 16819065 1
2 67049327 1
6 54834208 -1
1 53507748 -1
7 5457694 -1
9 50778962 1
2 5909761 1
2 1170362 -1
8 5972462 1
10 18169765 1
7 10713468 -1
10 59950162 -1
7 58435137 1
7 58722654 1
1 7945168 -1
4 3071413 1
4 6842216 1
6 51882874 -1
7 1958742 -1
3 58128545 1
2 9919348 1
1 63236098 -1
10 59825355 1
2 69592434 1
2 73121029 1
9 53149416 -1
3 71896665 1
3 64268414 1
2 72607879 1
1 62574275 -1
4 67944081 -1
7 49813974 1
7 4147292 -1
1 67286501 1
4 4891956 -1
10 59166304 -1
3 65832783 -1
2 70471678 -1
9 7546652 1
9 55453899 1
1 53048233 -1
2 13802012 -1
1 2093891 -1
9 10655134 1
1 71404114 -1
7 63334480 -1
10 578633 -1
1 63529923 -1
4 62096107 -1
3 52457041 1
1 55610054 -1
4 4443739 1
1 13385378 -1
7 163169 -1
9 962777 -1
3 71896477 1
4 47961166 1
4 12340952 1
4 54872844 1
3 67663145 -1
10 57664857 1
4 61166916 1
4 61481988 -1
6 61467767 1
10 3637658 -1
3 72442296 1
10 3429128 1
4 8703436 1
1 62932256 1
3 74017200 1
4 60321125 1
1 7446247 -1
3 56572361 -1
4 57920345 1
6 2464070 1
4 60396862 1
10 47730475 1
4 58814464 -1
2 23778716 -1
4 66392636 -1
5 45528240 -1
9 31746682 1
3 72308923 -1
10 9754398 -1
10 2271787 1
2 71690714 1
4 21950931 1
3 8965187 1
1 52366362 1
1 8881628 -1
3 56242302 1
4 61248855 -1
6 40781189 1
2 77665772 1
3 71238540 -1
1 41324121 1
2 52010988 -1
2 14530421 1
2 59078142 1
1 50846847 -1
1 3522898 -1
7 60259043 -1
1 49295347 1
2 12217925 -1
9 245349 -1
10 5991754 -1
3 53215633 -1
10 58946685 1
3 27296664 -1
4 55049276 1
1 73693499 -1
9 39917155 1
8 50288545 1
10 59660713 -1
9 56646159 1
2 75694339 1
9 45437386 1
3 62551857 -1
9 58779821 -1
1 9785518 1
2 74314100 -1
8 48545403 1
1 49661777 -1
2 8053037 -1
2 71548035 -1
8 484840 -1
6 1562149 -1
10 5458283 -1
1 61794758 1
1 66706927 -1
3 13388508 1
9 2750011 -1
6 40440378 -1
2 74222132 1
6 1251586 -1
4 5097567 -1
2 73103572 1
10 58322792 -1
2 62326823 1
3 52877279 -1
2 68238431 -1
1 17639866 -1
8 44394181 -1
4 56655594 -1
1 64780026 1
3 74016143 -1
2 73380193 -1
3 27977968 1
1 66576840 1
1 51654717 1
2 73664136 -1
6 48554642 1
6 39953971 -1
1 3470769 1
8 830795 -1
2 67204544 1
6 60754624 1
10 58559650 1
4 64789911 -1
7 279344 -1
1 24540442 1
6 55728209 1
9 56996353 1
6 42231120 1
10 56577032 -1
10 52598116 -1
2 7100123 1
2 74519533 -1
3 69312535 1
10 3850326 -1
9 193854 -1
6 57853994 1
4 53756926 1
5 53385213 -1
7 59541141 1
9 3002735 -1
4 57472827 -1
4 62243676 -1
9 53650935 -1
3 73612522 -1
10 52117035 -1
7 7239661 1
7 61738309 -1
1 71923039 -1
6 50164240 1
5 10760451 -1
6 59239488 1
6 47572053 1
3 61030965 1
1 6366393 -1
10 1681536 -1
9 50672692 -1
10 59570146 -1
9 59425222 -1
9 47953471 1
3 54109239 1
9 57332722 -1
4 12769200 -1
2 62707399 -1
6 51498602 -1
2 7398724 1
4 66715290 1
1 17155340 -1
10 56428707 1
7 55570780 1
1 15024002 -1
3 65394474 -1
6 58971162 -1
2 16706443 -1
2 3189591 -1
10 7470425 -1
1 60238991 1
6 61778230 -1
2 69518201 1
5 47989290 1
10 58370440 -1
10 2244736 -1
4 67570320 -1
4 7052641 1
6 60610542 -1
9 3059690 -1
4 4388101 -1
9 49592182 -1
6 40217587 -1
3 59508431 1
2 15946868 1
4 57118577 -1
4 16114393 -1
1 6726652 -1
3 70770667 -1
1 60132507 1
1 61583890 1
6 59560990 1
7 470219 -1
4 52635807 -1
9 51991546 -1
3 73827090 -1
3 12371006 1
3 61318595 -1
6 57451086 1
2 67911109 1
6 50932890 1
3 71647590 -1
4 44428216 1
2 20924652 1
9 55134038 -1
3 60343384 1
4 56997409 1
2 72952416 1
6 53137659 1
6 6682582 1
3 65342378 -1
2 77857334 -1
1 3186555 1
9 59104194 -1
2 50012303 1
1 64861998 -1
3 53584362 -1
2 69066757 1
3 61401645 -1
1 58069114 -1
7 62214870 -1
4 7558105 -1
7 2481525 -1
8 48500905 -1
2 5516060 -1
9 57108715 -1
5 59411298 1
1 71062804 1
5 2150523 -1
1 2052205 -1
6 58680138 -1
10 424231 -1
3 2021460 1
9 10512810 1
3 7294078 -1
4 67903390 1
2 1460607 1
7 8637559 -1
1 48239951 -1
9 48998682 1
9 52380725 1
5 58322274 -1
8 7141890 -1
4 8599637 -1
9 382287 1
6 8956416 1
3 2650094 1
5 55398771 1
4 64939814 1
10 58634496 1
4 59864939 1
4 3886419 -1
6 49043879 -1
2 72970764 1
3 13295271 -1
5 1939156 1
10 49964099 -1
2 16014941 1
9 51111487 -1
3 26278864 1
1 4714425 1
1 69998315 1
5 9221187 -1
9 57606500 1
2 15249728 -1
1 65581673 -1
4 10501562 1
1 64898509 1
7 58046611 -1
2 62229189 1
10 54137417 -1
4 52277310 -1
6 56892083 -1
9 49600234 1
4 5399378 1
9 56079724 -1
1 64448461 1
2 4764840 1
6 49208864 -1
4 47763384 1
7 62338642 1
6 47046493 1
2 23063038 -1
9 51141607 -1
9 11671586 1
4 2752358 1
2 207438 -1
6 44580827 1
3 57266729 -1
10 7506195 1
3 11163726 1
9 51601026 -1
6 32263038 1
1 25952864 -1
2 77446369 -1
6 38372871 1
10 48913402 1
1 55723882 1
7 59178029 1
9 53635122 -1
2 63901344 -1
2 63634080 1
9 57244363 1
3 68610164 -1
1 6961423 -1
2 68151510 1
10 54721073 1
2 17096963 -1
1 1431272 1
6 50996759 1
3 67044508 1
9 4927674 -1
1 8383728 -1
9 48945858 -1
6 46050690 1
6 45937942 1
10 4578162 -1
6 54887472 -1
4 65877860 -1
9 56720567 -1
4 312774 1
5 11718593 -1
3 6866003 1
2 73462177 -1
5 41087968 1
2 9679600 1
4 12114080 -1
3 73684980 -1
4 13487612 -1
1 13037529 -1
2 1140746 -1
3 73297611 1
1 68380959 1
3 59915945 -1
1 64301170 -1
5 55689340 1
9 5656231 -1
3 71252564 -1
3 9048157 1
4 10243964 1
10 7015912 1
1 8895304 -1
3 55737499 -1
1 9311549 1
1 22344559 1
1 5558999 -1
4 56841448 1
1 62114355 1
1 61940392 -1
3 65130748 -1
7 13310003 1
7 12583853 -1
6 60731896 -1
3 69113001 -1
2 74251502 1
1 61382403 1
1 55462887 1
5 6326131 -1
4 64631800 -1
5 1195876 -1
7 50912987 1
2 64829263 1
3 70032110 1
8 49047308 1
10 4571273 -1
10 60731636 -1
1 3783408 1
6 30962236 -1
1 60218513 1
1 28571964 -1
6 60567031 -1
2 64791878 1
1 62410672 1
3 57934607 -1
3 61623830 1
1 9061685 -1
9 58793187 -1
2 77591331 -1
6 49579311 1
2 75139684 1
5 6263019 1
4 59833739 -1
4 17413454 -1
6 46508512 -1
4 58378329 1
1 13096349 1
2 70544344 -1
2 61904674 1
10 2427272 1
2 74184704 -1
4 58367690 1
2 60697213 -1
3 54249618 -1
5 51154097 1
3 8256780 1
3 11857561 1
6 60004254 -1
9 51588732 -1
3 74330641 1
8 52633039 -1
1 72069940 -1
9 57752515 1
4 62082274 1
3 7826567 -1
3 709376 -1
6 60921919 1
7 60167740 1
1 66410573 -1
3 10878001 1
4 12409938 -1
7 53645584 -1
5 41346038 -1
9 51706897 -1
6 50528989 -1
2 62451907 1
4 59462103 -1
2 66186369 -1
3 65266128 -1
4 6729349 -1
1 64156825 1
8 48189975 -1
4 67582109 1
1 70638155 1
6 6381764 1
2 5508081 -1
10 4898200 -1
2 72092678 1
4 7177186 -1
8 44421271 1
9 50022453 -1
1 2828938 -1
9 21489535 -1
10 55445289 -1
2 70061884 1
2 8429661 1
3 63888691 1
3 61827664 1
4 16549855 1
2 61132466 -1
10 6769874 1
2 1474395 1
1 7348276 1
3 5125016 -1
1 716030 1
2 60593684 -1
7 9141390 1
3 61836344 -1
1 28562052 1
2 68210802 -1
1 71079932 1
3 19303330 -1
6 54177320 1
4 52038939 1
2 72187244 -1
7 50195388 1
9 58349854 -1
4 62686962 -1
8 374960 1
3 9906932 -1
1 54130216 -1
1 24524153 -1
7 59086488 -1
10 53325380 -1
4 65276969 1
7 2508444 -1
8 6639697 1
9 40552854 -1
10 44780515 1
3 11829031 -1
10 1372572 1
2 65494579 -1
6 56875227 -1
6 51367323 -1
1 5900674 -1
1 10248751 1
9 51277864 -1
1 57015236 -1
6 60498811 1
1 63659085 -1
1 13476623 1
9 52897226 -1
1 52273635 1
3 63347892 1
2 67440822 -1
4 62435947 1
4 47294420 -1
8 3712187 1
5 360536 -1
1 8754916 1
8 6646798 -1
6 48153159 -1
1 11506074 1
8 19261596 -1
3 47908414 1
2 71877642 1
10 52432843 1
1 64325348 -1
2 75365554 -1
4 46908547 1
3 16890526 -1
10 8354688 -1
4 54956382 1
3 4684685 1
1 48789852 1
3 63588566 -1
3 11130306 1
6 753105 1
1 60999648 1
3 53739977 1
4 4591841 1
4 65841101 1
6 53442013 -1
6 55669025 -1
4 63132987 1
7 1809449 -1
1 70988533 1
10 57036138 1
7 8584227 1
1 300949 1
1 65290856 -1
1 56870549 -1
2 65471944 1
1 3803681 -1
4 52319258 -1
7 56673459 1
4 16812913 1
1 63517998 -1
4 52992265 1
1 17317415 1
3 72314543 -1
2 74513214 1
1 67904294 -1
7 4247442 -1
2 8463517 1
5 56851767 1
4 6568036 1
3 11778420 -1
3 62657067 1
9 43641119 -1
5 55004355 1
4 10330592 -1
7 7628726 1
4 62982309 -1
8 52970088 1
7 3593805 1
3 967579 -1
2 15185034 -1
10 2844407 -1
6 61845200 -1
4 40894673 1
9 57851503 1
2 62322397 1
3 2074652 -1
1 8198306 -1
1 69007651 -1
3 55931033 -1
3 2808146 1
5 7104103 1
2 72061981 1
3 71811781 -1
7 9264115 -1
3 61373122 1
1 73308942 -1
3 73567967 1
9 52573960 1
4 8389479 1
3 55459066 1
7 51938881 1
1 2663722 1
10 15469752 1
1 49455829 1
1 64222371 1
5 18880129 1
1 70259921 -1
6 56087451 1
4 47326849 -1
10 6206578 -1
2 63588205 -1
10 58480723 -1
1 11017646 -1
7 59681129 -1
4 6407138 1
10 54735760 -1
9 4160561 -1
1 6457232 -1
7 12896246 -1
4 54840535 1
3 71161960 1
1 73625181 -1
1 6664616 -1
7 49928040 -1
8 50782252 -1
10 51502738 1
3 13471764 -1
4 58963308 -1
8 10965576 -1
4 54013727 -1
10 976122 -1
4 52784045 1
2 76981994 1
1 49684612 1
6 51784768 1
4 61773209 -1
9 56800760 -1
6 51902156 1
8 45377513 1
6 40037697 1
9 1628447 -1
7 14506211 1
3 349211 -1
8 53103330 1
1 53736902 -1
10 56284457 1
1 4275514 1
10 52172697 -1
6 50984043 -1
2 71482610 1
3 62843114 -1
3 9970595 -1
2 75627747 1
1 30561899 1
4 40571034 -1
1 72632438 1
3 17831394 -1
4 64716599 1
2 62764446 1
4 67129237 -1
2 57040003 -1
8 4712856 -1
2 75357803 1
10 59308442 -1
2 58550237 -1
4 2409606 1
4 943927 -1
1 544382 -1
1 19159690 1
3 73977561 -1
1 44267700 -1
3 69520131 1
3 62074324 1
6 47211929 1
2 73140348 1
3 66453160 -1
7 4692185 -1
6 5545503 1
10 13056199 1
2 74008032 -1
7 61775589 1
2 55798767 1
2 16349554 -1
1 3463382 -1
3 17162217 1
2 77487941 1
10 1787096 1
1 6320330 -1
4 55142939 -1
5 6914719 1
7 55319507 1
4 56493545 1
7 58240533 -1
4 6217314 -1
9 55656492 -1
2 47760345 -1
1 6921062 1
6 56952486 1
1 9318038 1
1 1978374 -1
2 73778097 1
7 56264701 1
3 8213000 1
3 66705266 -1
4 58248742 -1
2 4639617 1
10 57924072 -1
4 52103424 -1
1 71974317 -1
1 1475109 1
2 64808928 -1
2 77472685 -1
3 55299730 -1
1 41820093 1
9 58177869 -1
4 73305 1
3 70027578 1
5 51153855 -1
7 869807 -1
7 387286 -1
3 2027808 1
6 57466122 1
4 54836740 -1
1 12044541 1
4 13869265 -1
3 56271350 -1
1 58442207 1
3 69236947 1
3 12227208 -1
4 3893974 -1
9 6942959 -1
2 4948745 -1
1 18389309 -1
6 47618381 -1
5 53694864 1
10 59622010 -1
2 77643234 -1
4 44137222 1
4 2590079 1
4 8675910 -1
2 72098174 1
3 62981291 1
