Chromosome/scaffold name	Transcript start (bp)	Strand
5	14537471	-1
5	14595227	1
5	14598753	1
5	14629583	1
5	14664170	1
5	14676199	1
5	14681806	-1
5	14683356	1
5	14686636	1
5	14690099	-1
5	14692089	1
5	14695380	-1
5	14699217	1
5	14705308	1
5	14711795	-1
5	14885427	1
5	14936236	-1
5	14937441	-1
5	14990345	-1
5	15011406	1
5	15016744	1
5	15034216	1
5	15036490	1
5	15056251	-1
5	15060353	-1
5	15064215	-1
5	15064587	-1
5	15070563	-1
5	15079660	1
5	15101037	-1
5	15104827	-1
5	15133033	1
5	15164937	1
5	15175376	1
5	15177712	1
5	15180938	1
5	15183657	1
5	15202059	-1
5	15206169	-1
5	15231955	1
5	15233612	1
5	15317825	-1
5	15323430	-1
5	15324523	-1
5	15343739	-1
5	15351544	-1
5	15491811	1
5	15502678	1
5	15534217	-1
5	15675756	-1
5	15696493	-1
5	15698952	-1
5	15713191	-1
5	15753207	-1
5	15797535	1
5	15822138	-1
5	15826509	-1
5	15835941	-1
5	15846798	-1
5	15873101	1
5	15888794	-1
5	15921143	1
5	15953721	1
5	16041306	1
5	16063320	-1
5	16198204	-1
5	16205514	-1
5	16234269	-1
5	16236325	-1
5	16238165	1
5	16239240	1
5	16257615	-1
5	16262821	-1
5	16286395	-1
5	16322036	1
5	16336741	1
5	16390168	1
5	16511877	1
5	16518446	-1
5	16532719	-1
5	16536942	1
5	16539862	-1
5	16598290	-1
5	16620708	1
5	16732245	1
5	16838150	1
5	16849698	1
5	16916558	1
5	16930035	-1
5	16930035	-1
5	16983864	1
5	16993185	1
5	17018275	1
5	17032777	-1
5	17032777	-1
5	17043517	1
5	17057255	-1
5	17062196	-1
5	17203976	1
5	17214061	1
5	17225709	1
5	17238071	-1
5	17280515	1
5	17288299	-1
5	17294142	1
5	17306250	1
5	17307651	-1
5	17445280	1
5	17473020	-1
5	17474504	1
5	17518865	-1
5	17539005	-1
5	17545207	-1
5	17637615	1
5	17644439	1
5	17652723	1
5	17661165	1
5	17752891	-1
5	17817988	-1
5	17834012	-1
5	17836989	-1
5	17849086	-1
5	17880410	1
5	17903568	1
5	17914269	1
5	17956995	1
5	17960009	1
5	17961646	1
5	17963178	-1
5	17971486	-1
5	18158061	-1
5	18169465	1
5	18181544	1
5	18192610	1
5	18194773	1
5	18199035	1
5	18229404	-1
5	18472314	1
5	18504696	-1
5	18558638	-1
5	18569659	1
5	18597969	1
5	18616396	-1
5	18617173	-1
5	18669834	1
5	18677555	1
5	18755164	1
5	18855948	-1
5	18880129	1
5	18933547	1
5	18952806	1
5	19065733	1
5	19074603	-1
5	19204606	-1
5	19206704	-1
5	19211467	1
5	19217490	1
5	19218858	-1
5	19218857	-1
5	19480201	1
5	19503907	1
5	19537190	1
5	19590430	-1
5	19619061	1
5	19619854	1
5	19624897	1
5	19641224	-1
5	19663107	-1
5	19924778	1
5	20007233	-1
5	20044711	-1
5	20052357	-1
5	20058925	1
5	20062169	1
5	20097569	1
5	20097569	1
5	20127500	1
5	20193413	1
5	20216077	-1
5	20228218	-1
5	20265576	1
5	20281579	1
5	20284095	1
5	20290514	1
5	20342767	1
5	20412978	1
5	20432474	1
5	20432379	1
5	20571254	-1
5	20599765	-1
5	20605412	1
5	20654331	1
5	20655579	-1
5	21045057	1
5	21048148	1
5	21063044	-1
5	21072683	1
5	21076136	1
5	21101022	-1
5	21133980	1
5	21172956	1
5	21186281	-1
5	21294702	1
5	21386973	-1
5	21390044	-1
5	21407487	-1
5	21908371	-1
5	21918794	-1
5	22140755	-1
5	22303727	-1
5	22320529	-1
5	22382637	1
5	22499642	-1
5	22802140	1
5	22809161	1
5	22859226	1
5	23054828	-1
5	23109912	-1
5	23193361	1
5	23214481	1
5	23410829	1
5	23449120	-1
5	23509469	1
5	23656318	1
5	23819947	-1
5	23832733	1
5	23969838	-1
5	24082838	1
5	24089295	1
5	24095735	1
5	24137859	1
5	24393626	1
5	24803685	-1
5	24806127	-1
5	24894077	-1
5	25491813	-1
5	25499635	-1
5	25569149	1
5	25789275	-1
5	25813379	1
5	25897142	1
5	25912283	1
5	25925092	1
5	25948384	-1
5	26216677	-1
5	26326630	-1
5	26814931	1
5	26828376	1
5	26834402	-1
5	27058071	-1
5	27166690	1
5	27253335	-1
5	27354787	-1
5	27643344	1
5	27791293	1
5	27797941	1
5	27982966	1
5	28395135	-1
5	28473807	1
5	28553065	-1
5	28913453	1
5	29055455	1
5	29434063	-1
5	29601033	1
5	29605340	-1
5	29700318	1
5	30340572	1
5	30674202	1
5	31001434	1
5	31667315	1
5	31740994	1
5	31915691	-1
5	31915691	-1
5	31984352	-1
5	31988598	-1
5	32017237	1
5	32414713	1
5	32419050	1
5	32423786	1
5	32432430	1
5	32433728	1
5	33198467	1
5	33558215	-1
5	33559150	-1
5	33561927	1
5	33577255	1
5	33608386	1
5	33608647	1
5	33692150	1
5	33735587	-1
5	33774569	-1
5	34057262	-1
5	34319797	1
5	34603410	1
5	34647996	-1
5	34662978	-1
5	34663984	-1
5	34810514	-1
5	35303633	1
5	35438765	1
5	35929690	1
5	35930856	1
5	35940700	1
5	35971415	1
5	35973157	-1
5	35974684	-1
5	35975144	1
5	35985903	-1
5	35987743	1
5	35993789	1
5	35994638	-1
5	35995117	-1
5	35995947	-1
5	36016900	1
5	36017881	1
5	36052547	-1
5	37192609	1
5	40902097	1
5	40932496	1
5	40946832	1
5	40955888	1
5	41047766	-1
5	41072915	-1
5	41078864	-1
5	41087968	1
5	41104193	1
5	41135563	1
5	41139879	-1
5	41161202	-1
5	41177999	1
5	41195201	-1
5	41198977	-1
5	41208673	1
5	41337215	1
5	41340642	-1
5	41365695	1
5	41368713	1
5	41529911	-1
5	41539131	1
5	41542064	-1
5	41674452	-1
5	41712668	1
5	41723530	1
5	41725206	1
5	41780738	1
5	41832438	1
5	41846977	1
5	41872511	1
5	41905934	-1
5	41913265	-1
5	42053546	1
5	42091603	1
5	42111714	1
5	42145584	1
5	42237029	1
5	42239259	1
5	42243447	1
5	42248232	-1
5	42270484	-1
5	42291652	-1
5	42296197	-1
5	42296939	-1
5	42308756	-1
5	42318863	1
5	42321678	-1
5	42322419	-1
5	42330790	1
5	42366874	-1
5	42371381	1
5	42374065	-1
5	42381877	-1
5	42391413	-1
5	42409727	-1
5	42497783	1
5	42500498	1
5	42505729	-1
5	42508024	-1
5	42513600	-1
5	42544214	-1
5	42624779	-1
5	42661169	-1
5	42684198	1
5	42707327	-1
5	42710973	-1
5	42717556	-1
5	42909481	1
5	42943146	-1
5	42969954	-1
5	42996441	1
5	43013136	-1
5	43017140	-1
5	43084583	1
5	43088257	-1
5	43398716	1
5	43473217	1
5	43790945	-1
5	43845180	1
5	43856240	1
5	43858425	1
5	44022536	1
5	44058491	-1
5	44069607	-1
5	44101595	1
5	44133312	-1
5	44162338	1
5	44215359	1
5	44236871	1
5	44243870	-1
5	44249583	-1
5	44275505	-1
5	44286019	1
5	44330109	-1
5	44371979	1
5	44377493	-1
5	44382749	-1
5	44395217	-1
5	44528576	-1
5	44923640	-1
5	44953699	1
5	44973065	1
5	45132426	1
5	45148868	1
5	45155174	-1
5	45158317	-1
5	45164050	-1
5	45172766	-1
5	45206114	-1
5	45208913	1
5	45236786	-1
5	45243516	-1
5	45258840	-1
5	45494104	-1
5	45497387	-1
5	45521507	-1
5	45524522	-1
5	45537078	-1
5	45563208	-1
5	45564744	-1
5	45589127	-1
5	45628367	1
5	45633974	1
5	45643214	1
5	45663339	-1
5	45691147	-1
5	45705208	-1
5	45716248	-1
5	45718589	1
5	45722428	-1
5	45735188	1
5	45734986	1
5	45753237	-1
5	45759180	-1
5	45765154	1
5	45785575	-1
5	45798961	1
5	45801193	-1
5	45814283	-1
5	45862493	1
5	45870822	1
5	45880024	1
5	46010491	-1
5	46080948	1
5	46085396	1
5	46096810	-1
5	46097647	-1
5	46099408	1
5	46109127	1
5	46235421	1
5	46246472	-1
5	46248005	-1
5	46319815	1
5	46384079	1
5	46394083	-1
5	46399954	-1
5	46460518	1
5	46486564	-1
5	46495645	-1
5	46524098	1
5	46545482	-1
5	46595770	1
5	46615423	1
5	46621483	1
5	46623932	1
5	46628318	1
5	46633999	1
5	46662285	1
5	46730625	1
5	46747204	1
5	46800416	-1
5	46824812	-1
5	46837314	-1
5	46925777	-1
5	46966059	-1
5	46993292	-1
5	47086228	1
5	47090406	1
5	47095538	-1
5	47138942	-1
5	47235783	1
5	47258568	1
5	47276406	1
5	47278137	1
5	47501380	-1
5	47576758	-1
5	47585291	-1
5	47613992	-1
5	47619918	-1
5	47623425	1
5	47671564	-1
5	47672041	-1
5	47672820	-1
5	47683961	-1
5	47691898	1
5	47713244	1
5	47721853	-1
5	47748224	-1
5	47756594	-1
5	47799762	-1
5	47867151	1
5	47874380	-1
5	47973726	1
5	47984948	-1
5	47989290	1
5	48028984	-1
5	48032655	1
5	48075398	1
5	48108090	1
5	48175885	1
5	48180661	-1
5	48184591	1
5	48192401	-1
5	48193056	-1
5	48212493	1
5	48230756	-1
5	48236413	-1
5	48243878	-1
5	48254445	1
5	48257907	1
5	48276121	-1
5	48303733	1
5	48311021	-1
5	48323895	1
5	48343094	-1
5	48428543	1
5	48435793	1
5	48475220	-1
5	48479123	-1
5	48483411	1
5	48501168	1
5	48512790	1
5	48513743	1
5	48526940	1
5	48533966	1
5	48553132	-1
5	48566562	-1
5	48585039	1
5	48599589	-1
5	48603673	1
5	48605669	1
5	48615049	1
5	48618571	1
5	48626759	1
5	48654622	1
5	48669962	-1
5	48673219	1
5	48688086	-1
5	48697817	1
5	48785060	-1
5	48841796	-1
5	48876140	-1
5	48878882	1
5	48890044	-1
5	48904298	-1
5	48907223	1
5	48917512	1
5	48924803	-1
5	48934313	1
5	48940020	-1
5	48944905	1
5	48991324	1
5	48996517	-1
5	49002893	1
5	49011638	1
5	49035865	1
5	49347424	1
5	49368387	-1
5	49381777	-1
5	49392232	-1
5	49402563	-1
5	49414226	-1
5	49430465	-1
5	49473660	-1
5	49496992	-1
5	49632483	-1
5	49637709	-1
5	49641835	1
5	49653776	1
5	49690551	1
5	49690543	1
5	49710020	-1
5	49718037	1
5	49748621	1
5	49759929	1
5	49773320	-1
5	49804807	1
5	49813580	-1
5	49885174	-1
5	49922575	1
5	49927265	1
5	49929401	-1
5	50007023	-1
5	50013608	1
5	50048876	-1
5	50062506	1
5	50110406	1
5	50110725	1
5	50114860	-1
5	50183326	1
5	50201301	1
5	50244273	1
5	50245822	1
5	50251325	1
5	50252912	1
5	50264174	-1
5	50275902	-1
5	50288621	1
5	50330657	1
5	50344301	1
5	50633842	1
5	50748352	-1
5	50773752	1
5	50807202	-1
5	50831102	-1
5	50850970	-1
5	50885491	-1
5	50904072	-1
5	50920224	1
5	50937089	1
5	50960594	1
5	51030012	1
5	51063381	1
5	51069500	1
5	51071517	-1
5	51114083	-1
5	51133046	1
5	51138805	-1
5	51146597	-1
5	51149561	-1
5	51154097	1
5	51183120	1
5	51188418	-1
5	51264931	-1
5	51288819	-1
5	51303912	-1
5	51321773	1
5	51327759	1
5	51328754	1
5	51346555	1
5	51350371	1
5	51353211	1
5	51355609	-1
5	51380580	-1
5	51430531	1
5	51442300	-1
5	51461566	-1
5	51470346	-1
5	51479221	1
5	51484349	-1
5	51486762	1
5	51506745	-1
5	51511245	1
5	51516652	1
5	51522630	-1
5	51533910	-1
5	51548148	1
5	51587006	1
5	51623661	-1
5	51658412	1
5	51733676	1
5	51736819	-1
5	51780541	1
5	51786785	1
5	51802545	-1
5	51812355	-1
5	51830856	-1
5	51851630	-1
5	51861795	-1
5	51897552	-1
5	51917702	-1
5	51924905	1
5	51939732	1
5	51945934	-1
5	51964791	-1
5	52026984	-1
5	52038094	1
5	52065736	-1
5	52114612	1
5	52135931	-1
5	52195843	-1
5	52201773	-1
5	52217453	1
5	52228084	-1
5	52231719	-1
5	52237308	1
5	52244360	-1
5	52254697	-1
5	52258000	-1
5	52263184	-1
5	52309377	-1
5	52323325	-1
5	52325484	-1
5	52351233	1
5	52363473	1
5	52375553	-1
5	52378718	-1
5	52379367	-1
5	52397397	1
5	52402403	1
5	52407039	1
5	52419569	-1
5	52430443	-1
5	52440072	1
5	52444577	-1
5	52453583	1
5	52454391	1
5	52458208	-1
5	52468799	1
5	52481544	1
5	52541805	-1
5	52552343	-1
5	52555258	-1
5	52559183	1
5	52597454	1
5	52615447	1
5	52621309	1
5	52632446	-1
5	52639976	-1
5	52647467	1
5	52647839	1
5	52651618	-1
5	52658138	1
5	52681611	-1
5	52681611	-1
5	52691937	1
5	52698675	1
5	52746440	-1
5	52754837	-1
5	52775259	1
5	52783590	1
5	52791505	-1
5	52809081	-1
5	52815281	-1
5	52823567	-1
5	52887449	-1
5	52892020	1
5	52931700	1
5	52942242	-1
5	52953520	1
5	52957431	-1
5	52987184	-1
5	53020705	1
5	53040578	1
5	53059743	1
5	53067564	1
5	53080125	-1
5	53104953	-1
5	53112476	-1
5	53116266	1
5	53117136	1
5	53128681	-1
5	53129361	1
5	53132695	-1
5	53145034	1
5	53148600	-1
5	53175413	-1
5	53180689	1
5	53184283	1
5	53187146	1
5	53190364	-1
5	53199657	-1
5	53208304	1
5	53213055	-1
5	53235524	1
5	53255094	1
5	53259196	-1
5	53271090	1
5	53275205	1
5	53276658	1
5	53297929	1
5	53303829	1
5	53305370	1
5	53319979	1
5	53323870	-1
5	53352625	-1
5	53360575	1
5	53365631	-1
5	53378441	-1
5	53385582	-1
5	53389664	1
5	53398655	-1
5	53419618	1
5	53427192	-1
5	53437434	-1
5	53441220	1
5	53446591	1
5	53448983	1
5	53479137	1
5	53485123	-1
5	53497074	1
5	53583245	-1
5	53658692	-1
5	53680264	1
5	53683863	-1
5	53694864	1
5	53704511	-1
5	53715915	-1
5	53719642	1
5	53741483	1
5	53745786	1
5	53757943	-1
5	53814166	1
5	53840843	-1
5	53846128	1
5	53857891	-1
5	53864354	1
5	53876089	1
5	53880466	-1
5	53883822	-1
5	53883822	-1
5	53883773	-1
5	53890624	1
5	53895671	-1
5	53905467	1
5	53913145	1
5	53937119	-1
5	53968846	-1
5	54004429	1
5	54010695	1
5	54069790	-1
5	54111362	1
5	54127924	-1
5	54150613	1
5	54181020	1
5	54189407	1
5	54205772	1
5	54224581	1
5	54234141	-1
5	54253234	-1
5	54277767	-1
5	54278990	-1
5	54280255	1
5	54282454	1
5	54298954	-1
5	54324709	-1
5	54330733	-1
5	54339988	-1
5	54353701	-1
5	54364634	-1
5	54373981	-1
5	54388238	1
5	54413611	1
5	54441250	1
5	54452544	-1
5	54464510	1
5	54473081	-1
5	54487063	1
5	54490362	-1
5	54508652	1
5	54511980	-1
5	54535671	-1
5	54573167	1
5	54578663	1
5	54591453	-1
5	54600151	-1
5	54611783	-1
5	54682887	1
5	54690982	1
5	54694575	-1
5	54749554	1
5	54751143	1
5	54768863	1
5	54775389	1
5	54777083	-1
5	54787509	1
5	54818651	-1
5	54891775	-1
5	54891775	-1
5	54898621	-1
5	54925934	-1
5	54961388	1
5	54965936	1
5	54985011	1
5	54986776	1
5	54999866	1
5	55004355	1
5	55012280	-1
5	55036448	-1
5	55080869	1
5	55112819	-1
5	55115920	1
5	55124048	1
5	55136822	-1
5	55142723	-1
5	55151420	1
5	55156777	1
5	55166383	-1
5	55170377	-1
5	55217734	-1
5	55221295	-1
5	55221295	-1
5	55241421	-1
5	55256680	1
5	55258506	-1
5	55267363	1
5	55279363	-1
5	55282103	-1
5	55294132	1
5	55302124	1
5	55307197	1
5	55310405	-1
5	55317312	-1
5	55327178	-1
5	55398771	1
5	55398771	1
5	55403903	1
5	55408789	-1
5	55414437	-1
5	55417208	-1
5	55447543	-1
5	55453582	1
5	55458018	-1
5	55486440	1
5	55488071	-1
5	55501282	-1
5	55508080	1
5	55522623	1
5	55528264	-1
5	55538168	-1
5	55541229	-1
5	55578764	1
5	55582491	1
5	55596412	-1
5	55610342	-1
5	55617726	-1
5	55626746	1
5	55646276	-1
5	55655388	1
5	55662466	-1
5	55665991	1
5	55674810	-1
5	55678682	-1
5	55682799	1
5	55689340	1
5	55705786	1
5	55707982	1
5	55739233	-1
5	55743369	1
5	55745180	1
5	55773966	1
5	55777205	1
5	55803088	1
5	55847970	1
5	56009062	1
5	56015124	1
5	56022966	1
5	56097519	-1
5	56100916	1
5	56111698	-1
5	56158417	1
5	56176678	1
5	56177161	1
5	56188047	-1
5	56216020	-1
5	56228671	1
5	56242441	1
5	56247080	-1
5	56262067	1
5	56262038	1
5	56262067	1
5	56271994	1
5	56277346	1
5	56290949	1
5	56306811	-1
5	56313273	-1
5	56315459	-1
5	56332791	1
5	56351194	1
5	56354834	-1
5	56371068	-1
5	56379566	-1
5	56383427	-1
5	56401200	1
5	56409881	-1
5	56421125	-1
5	56425879	1
5	56434322	-1
5	56447566	-1
5	56452397	1
5	56461764	-1
5	56492702	1
5	56508092	-1
5	56554719	1
5	56563039	1
5	56563955	-1
5	56573583	-1
5	56577545	-1
5	56584837	-1
5	56591444	-1
5	56599678	-1
5	56604107	-1
5	56608155	1
5	56620088	1
5	56634774	-1
5	56643521	-1
5	56684568	1
5	56689889	-1
5	56693200	-1
5	56704864	1
5	56706674	-1
5	56721661	-1
5	56726108	-1
5	56743561	1
5	56749000	-1
5	56761432	-1
5	56785578	1
5	56791453	1
5	56799533	-1
5	56809337	-1
5	56844350	1
5	56845804	-1
5	56849805	-1
5	56851767	1
5	56857965	1
5	56857964	1
5	56864510	1
5	56869137	-1
5	56869953	-1
5	56894402	1
5	56908783	-1
5	56909709	-1
5	56917288	-1
5	56920929	-1
5	56927358	1
5	56929808	-1
5	56937190	1
5	56947865	1
5	56954887	1
5	56959277	-1
5	56965422	1
5	56977379	1
5	56978198	1
5	56981551	-1
5	56997362	-1
5	56998690	-1
5	57002896	-1
5	57031700	-1
5	57038893	1
5	57066153	-1
5	57066642	-1
5	57088892	1
5	57092394	-1
5	57097043	1
5	57105111	1
5	57112816	1
5	57125726	1
5	57128161	-1
5	57141926	1
5	57165971	-1
5	57177618	-1
5	57186924	-1
5	57225660	-1
5	57277360	-1
5	57296025	-1
5	57302430	1
5	57370289	1
5	57379883	-1
5	57387887	-1
5	57403187	1
5	57406082	-1
5	57411681	1
5	57417233	-1
5	57420675	-1
5	57446161	1
5	57453598	1
5	57455130	1
5	57459648	-1
5	57464180	-1
5	57491450	1
5	57492874	1
5	57507454	1
5	57516604	1
5	57544592	1
5	57548145	1
5	57550877	-1
5	57560106	1
5	57568617	-1
5	57583191	1
5	57586213	-1
5	57588854	-1
5	57589103	-1
5	57599812	1
5	57606234	-1
5	57619585	-1
5	57634814	-1
5	57634814	-1
5	57640209	-1
5	57660216	1
5	57690851	1
5	57706149	-1
5	57712369	1
5	57724107	1
5	57727752	-1
5	57737666	1
5	57745528	1
5	57754650	1
5	57760499	1
5	57764324	-1
5	57770174	1
5	57776392	1
5	57785365	-1
5	57817433	1
5	57857922	-1
5	57863285	1
5	57865264	-1
5	57871103	1
5	57891913	1
5	57910049	1
5	57917899	1
5	57920589	1
5	57927782	-1
5	57935424	1
5	57941815	1
5	57950161	-1
5	57952303	1
5	57956309	1
5	57958952	-1
5	57962941	1
5	57972570	-1
5	57974652	1
5	57979131	1
5	57985781	1
5	57990662	1
5	57999029	-1
5	58002066	-1
5	58003539	-1
5	58008182	1
5	58014446	1
5	58015791	-1
5	58019020	-1
5	58043123	1
5	58049302	1
5	58055848	1
5	58064101	1
5	58076916	1
5	58087411	-1
5	58092414	-1
5	58101147	-1
5	58102162	1
5	58106435	-1
5	58124482	-1
5	58129834	-1
5	58133076	-1
5	58136310	-1
5	58139548	-1
5	58142783	-1
5	58154175	-1
5	58156637	-1
5	58160956	-1
5	58163569	-1
5	58184326	1
5	58187851	-1
5	58192242	-1
5	58209940	-1
5	58218645	-1
5	58221751	-1
5	58225628	1
5	58230294	1
5	58254020	-1
5	58265948	1
5	58280719	-1
5	58281199	-1
5	58307273	-1
5	58309459	-1
5	58317425	1
5	58317425	1
5	58321404	-1
5	58330333	-1
5	58333533	1
5	58400459	-1
5	58412845	-1
5	58437464	1
5	58441126	1
5	58447073	1
5	58464024	1
5	58508221	-1
5	58517908	-1
5	58557608	-1
5	58557608	-1
5	58580992	1
5	58585132	-1
5	58588552	1
5	58598968	-1
5	58609269	1
5	58611581	1
5	58614642	-1
5	58621625	1
5	58622940	1
5	58625627	-1
5	58641117	-1
5	58660524	1
5	58667328	-1
5	58672188	-1
5	58675235	-1
5	58681910	-1
5	58690535	-1
5	58694336	1
5	58699049	-1
5	58710671	1
5	58724313	1
5	58730571	1
5	58736633	1
5	58738685	1
5	58751633	-1
5	58756881	-1
5	58759641	-1
5	58805964	1
5	58818871	-1
5	58825295	-1
5	58829517	1
5	58836187	-1
5	58842471	1
5	58847879	1
5	58850795	-1
5	58855768	-1
5	58861750	1
5	58867823	-1
5	58875263	-1
5	58885156	-1
5	58917679	-1
5	58925964	1
5	58928308	-1
5	58952503	1
5	58959260	-1
5	58997326	-1
5	59005790	-1
5	59038334	1
5	59063583	-1
5	59063583	-1
5	59089807	1
5	59101458	-1
5	59112363	-1
5	59122351	-1
5	59129151	-1
5	59138788	-1
5	59140907	1
5	59146883	1
5	59148843	-1
5	59157566	-1
5	59162721	1
5	59170497	1
5	59177279	1
5	59181058	1
5	59183973	-1
5	59194295	1
5	59201657	1
5	59212657	-1
5	59226888	-1
5	59228686	-1
5	59235613	-1
5	59240615	1
5	59255279	-1
5	59257444	-1
5	59276606	-1
5	59295604	-1
5	59301406	-1
5	59317670	-1
5	59337644	-1
5	59350967	1
5	59356051	-1
5	59362285	-1
5	59411298	1
5	59416966	1
5	59437739	1
5	59452563	1
5	59458058	1
5	59463266	1
5	59464960	-1
5	59474035	-1
5	59475347	-1
5	59512442	1
5	59519784	1
5	59526051	-1
5	59548254	1
5	59552552	-1
5	59560764	-1
5	59567548	-1
5	59569773	-1
5	59604328	-1
5	59637564	-1
5	59644334	-1
5	59658603	1
5	59692426	1
5	59698222	1
5	59714413	1
5	59743315	-1
5	59770479	1
5	59773143	1
5	59777368	1
5	59792352	1
5	59797089	-1
5	59812716	-1
5	59820180	1
5	59827371	1
5	59833816	1
5	59840065	-1
5	59896028	1
5	59898285	1
5	59912301	-1
5	59916571	-1
5	59920725	1
5	59927116	1
5	59952193	-1
5	59959770	-1
5	59979746	1
5	59997416	1
5	60001945	1
5	60004336	1
5	60009713	1
5	60040917	1
5	60044232	1
5	60067359	1
5	60089815	1
5	60100862	1
5	60109974	1
5	60112686	1
5	60117480	-1
5	60128473	-1
5	60144369	1
5	60150316	1
5	60158986	1
5	60167884	1
5	60176072	1
5	60180428	1
5	60184870	-1
5	60193990	1
5	60204860	-1
5	60207003	-1
5	60213576	1
5	60224993	-1
5	60245693	-1
5	60254423	-1
5	60265040	1
5	60266545	-1
5	60285389	-1
5	60289810	1
5	60307900	-1
5	60313654	1
5	60321279	-1
5	60337524	-1
5	60342437	1
5	60346257	-1
5	60360741	1
5	60372348	1
5	60376700	1
5	60397449	-1
5	60407065	-1
5	60416776	-1
5	60439225	1
5	60474285	-1
5	60479669	-1
5	60485482	-1
5	60497970	1
5	60524794	1
5	60526640	-1
5	60531076	-1
5	60534362	-1
5	60544087	-1
5	60557701	1
5	60569640	-1
5	60602604	-1
5	60606141	-1
5	60614864	-1
5	60626278	1
5	60631841	-1
5	60633356	-1
5	60640475	1
5	60644958	1
5	60649811	-1
5	60653252	-1
5	60660255	-1
5	60664408	-1
5	60668523	-1
5	60674279	-1
5	60677840	-1
5	60684454	1
5	60690046	1
5	60699036	1
5	60705707	1
5	60715109	1
5	60723444	1
5	60730353	1
5	60731402	1
5	60733521	-1
5	60759790	1
5	60756376	-1
5	60762891	-1
5	60763003	-1
5	60770209	-1
5	60770473	-1
5	60773855	-1
5	60780801	1
5	60795002	1
5	60801145	1
5	60806269	-1
5	60810026	1
5	60822551	1
5	60823751	-1
5	60826681	-1
5	60833516	-1
5	60842428	1
5	60847029	1
5	60862651	1
5	60888499	1
5	60889869	1
5	60897299	-1
5	60921376	-1
5	60938221	-1
5	60948305	-1
5	60963661	1
5	60971007	1
5	60982965	1
5	60988976	-1
5	60988976	-1
5	60985146	-1
5	61009529	1
5	61015798	1
5	61028126	1
5	61048282	-1
5	61057619	-1
5	61061641	-1
5	61082967	1
5	61097301	1
5	61102582	1
5	61106432	1
5	61112773	1
5	61123386	-1
5	61131477	-1
5	61142656	1
5	61166979	1
5	61167924	-1
5	61171396	1
5	61179460	-1
5	61184745	-1
5	61190873	1
5	61195693	1
5	61216936	1
5	61222854	-1
5	61227829	-1
5	61232594	-1
5	61236264	1
5	61258641	1
5	61273905	1
5	61283685	1
5	61321153	1
5	61324672	-1
5	61347527	-1
5	61368304	1
5	61373634	-1
5	61387442	1
5	61413412	1
5	61415357	-1
5	61428569	1
5	61439827	1
5	61454179	1
5	61464064	-1
5	61490220	1
5	61505660	1
5	61515609	1
5	61529781	1
5	61569054	1
5	61588226	1
5	61589927	1
5	61596053	-1
5	61607806	1
5	61614436	1
5	61622308	-1
5	61638577	-1
5	61646717	-1
5	61657960	-1
5	61667408	1
5	61680578	1
5	61717900	1
5	61721862	1
5	61752496	-1
5	61760229	-1
5	61805346	1
5	61814780	-1
5	61822863	1
5	61831234	1
5	61843697	-1
5	61868780	1
5	61870096	1
5	61873828	1
5	61882607	1
5	61889426	1
5	61898935	-1
5	61923857	-1
5	61927986	-1
5	61941103	1
5	61959662	1
5	61972130	1
5	61974424	1
5	61989548	1
5	61993454	1
5	62002661	1
5	62009458	1
5	62018809	-1
5	62025419	-1
5	62042354	1
5	62055349	-1
5	62073987	-1
5	62077583	-1
5	62087563	-1
5	62092274	1
5	62102501	1
5	62105573	-1
5	62115880	-1
5	62123686	-1
5	62130914	1
5	62139761	-1
5	62142567	-1
5	62150295	1
5	62158406	1
5	62162581	1
5	62167879	1
5	62172024	-1
5	62177501	1
5	62181147	1
5	62184094	-1
5	62188074	1
5	62195815	1
5	62202540	1
5	62203951	1
5	62205221	1
5	62208357	1
5	62210896	1
5	62215650	1
5	62222963	1
5	62230330	1
5	62233854	-1
5	62239294	-1
5	62245356	-1
5	62255695	-1
5	62260894	-1
5	62276885	-1
5	62288868	1
5	62296072	-1
5	62319185	1
5	62323004	-1
5	62323881	1
5	62327325	-1
GL003198.1	9193	-1
GL003203.1	3734	1
GL003205.1	1080	1
GL003209.1	50	1
GL003209.1	4991	1
GL003214.1	555	1
GL003214.1	1681	-1
GL003252.1	5406	1
6	11607	1
6	15594	1
6	15594	1
6	21508	-1
6	23449	-1
6	32216	1
6	35170	-1
6	40866	-1
6	42811	-1
6	46296	-1
6	71241	-1
6	82858	1
6	97105	1
6	106880	-1
6	172873	1
6	176987	-1
6	196064	-1
6	219802	-1
6	254814	1
6	262382	1
6	303101	1
6	334014	1
6	340117	-1
6	345110	-1
6	358888	1
6	359667	1
6	359667	1
6	358679	1
6	367608	1
6	371050	-1
6	378261	-1
6	384330	-1
6	429427	1
6	454965	1
6	460641	-1
6	468828	1
6	484300	1
6	493912	1
6	498638	1
6	504365	1
6	509490	1
6	526777	1
6	534205	1
6	543953	1
6	548793	-1
6	574537	1
6	594815	-1
6	604649	-1
6	617726	1
6	624810	-1
6	662927	1
6	670721	1
6	747489	1
6	751679	1
6	752361	1
6	753105	1
6	758004	1
6	761772	1
6	769358	1
6	771940	-1
6	780552	-1
6	792009	-1
6	793876	1
6	794020	1
6	809785	1
6	809633	1
6	809686	1
6	813945	1
6	837983	-1
6	845521	1
6	866373	1
6	875217	1
6	878262	1
6	884682	1
6	898504	1
6	915973	1
6	928412	1
6	941712	-1
6	950097	-1
6	954559	1
6	966614	-1
6	985098	1
6	987335	-1
6	1003835	1
